Squal: Max: Min: Sum: Shutter: LaserPower:
024 044 001 007 12810 143
024 037 001 007 12810 143
024 036 001 006 12810 143
025 032 001 006 12810 143
024 034 001 006 12810 143
024 046 001 006 12810 143
024 046 001 006 12810 143
024 043 001 007 12810 143
022 043 001 006 12810 143
022 036 001 006 12810 143
021 033 001 006 12810 143
024 039 001 006 12810 143
021 045 001 006 12810 143
021 046 001 007 12810 143
021 038 001 007 12810 143
021 038 001 006 12810 143
021 033 001 006 12810 143
023 031 001 006 12810 143
022 031 001 006 12810 143
024 035 001 006 12810 143
025 035 001 006 12810 143
